11.11.2017 10:00:58: DCF time = 10:01:00, PREV-NEW = -2, DURATION = 25259
12.11.2017 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
13.11.2017 03:36:59: DCF time = 03:37:00, PREV-NEW = -1, DURATION = 2219
14.11.2017 03:13:58: DCF time = 03:14:00, PREV-NEW = -2, DURATION = 839
15.11.2017 03:44:59: DCF time = 03:45:00, PREV-NEW = -1, DURATION = 2699
16.11.2017 04:15:59: DCF time = 04:16:00, PREV-NEW = -1, DURATION = 4559
17.11.2017 04:59:59: DCF time = 05:00:00, PREV-NEW = -1, DURATION = 7199
18.11.2017 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 119
19.11.2017 03:05:59: DCF time = 03:06:00, PREV-NEW = -1, DURATION = 359
20.11.2017 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
21.11.2017 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
22.11.2017 04:18:59: DCF time = 04:19:00, PREV-NEW = -1, DURATION = 4739
23.11.2017 03:05:59: DCF time = 03:06:00, PREV-NEW = -1, DURATION = 359
24.11.2017 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
25.11.2017 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
26.11.2017 03:05:59: DCF time = 03:06:00, PREV-NEW = -1, DURATION = 359
27.11.2017 03:41:59: DCF time = 03:42:00, PREV-NEW = -1, DURATION = 2519
28.11.2017 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
29.11.2017 03:11:59: DCF time = 03:12:00, PREV-NEW = -1, DURATION = 719
30.11.2017 03:39:59: DCF time = 03:40:00, PREV-NEW = -1, DURATION = 2399
01.12.2017 03:49:58: DCF time = 03:50:00, PREV-NEW = -2, DURATION = 2999
02.12.2017 04:09:59: DCF time = 04:10:00, PREV-NEW = -1, DURATION = 4199
03.12.2017 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
04.12.2017 04:08:59: DCF time = 04:09:00, PREV-NEW = -1, DURATION = 4139
05.12.2017 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
06.12.2017 03:05:59: DCF time = 03:06:00, PREV-NEW = -1, DURATION = 359
07.12.2017 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
08.12.2017 03:03:58: DCF time = 03:04:00, PREV-NEW = -2, DURATION = 239
09.12.2017 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
10.12.2017 03:04:59: DCF time = 03:05:00, PREV-NEW = -1, DURATION = 299
11.12.2017 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
12.12.2017 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
13.12.2017 03:10:59: DCF time = 03:11:00, PREV-NEW = -1, DURATION = 659
14.12.2017 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
15.12.2017 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
16.12.2017 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
17.12.2017 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
18.12.2017 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
19.12.2017 03:12:59: DCF time = 03:13:00, PREV-NEW = -1, DURATION = 779
20.12.2017 03:08:59: DCF time = 03:09:00, PREV-NEW = -1, DURATION = 539
21.12.2017 03:07:59: DCF time = 03:08:00, PREV-NEW = -1, DURATION = 479
22.12.2017 03:09:59: DCF time = 03:10:00, PREV-NEW = -1, DURATION = 599
01.01.1970 00:04:36: DCF time = 19:29:00, PREV-NEW = -1514921064, DURATION = 276
03.01.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
04.01.2018 03:04:59: DCF time = 03:05:00, PREV-NEW = -1, DURATION = 299
05.01.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
06.01.2018 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
01.01.1970 00:25:03: DCF time = 18:38:00, PREV-NEW = -1515348777, DURATION = 1503
08.01.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
09.01.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
10.01.2018 03:15:59: DCF time = 03:16:00, PREV-NEW = -1, DURATION = 959
11.01.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
12.01.2018 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 179
13.01.2018 03:03:58: DCF time = 03:04:00, PREV-NEW = -2, DURATION = 239
14.01.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
15.01.2018 03:05:59: DCF time = 03:06:00, PREV-NEW = -1, DURATION = 359
16.01.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
17.01.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 119
18.01.2018 03:10:59: DCF time = 03:11:00, PREV-NEW = -1, DURATION = 659
19.01.2018 03:08:59: DCF time = 03:09:00, PREV-NEW = -1, DURATION = 539
20.01.2018 04:00:59: DCF time = 04:01:00, PREV-NEW = -1, DURATION = 3659
21.01.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
22.01.2018 03:06:59: DCF time = 03:07:00, PREV-NEW = -1, DURATION = 419
23.01.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
24.01.2018 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
25.01.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
26.01.2018 16:54:58: DCF time = 16:55:00, PREV-NEW = -2, DURATION = 50098
27.01.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
28.01.2018 03:05:59: DCF time = 03:06:00, PREV-NEW = -1, DURATION = 359
29.01.2018 03:41:59: DCF time = 03:42:00, PREV-NEW = -1, DURATION = 2519
30.01.2018 03:08:59: DCF time = 03:09:00, PREV-NEW = -1, DURATION = 539
31.01.2018 03:57:59: DCF time = 03:58:00, PREV-NEW = -1, DURATION = 3479
01.02.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
02.02.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
03.02.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
04.02.2018 04:03:59: DCF time = 04:04:00, PREV-NEW = -1, DURATION = 3839
05.02.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
06.02.2018 04:00:59: DCF time = 04:01:00, PREV-NEW = -1, DURATION = 3659
07.02.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
08.02.2018 03:06:58: DCF time = 03:07:00, PREV-NEW = -2, DURATION = 419
09.02.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
01.01.1970 00:04:40: DCF time = 19:44:00, PREV-NEW = -1518377960, DURATION = 280
12.02.2018 03:13:59: DCF time = 03:14:00, PREV-NEW = -1, DURATION = 839
13.02.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
14.02.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
15.02.2018 04:19:58: DCF time = 04:20:00, PREV-NEW = -2, DURATION = 4798
16.02.2018 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
17.02.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
18.02.2018 03:03:58: DCF time = 03:04:00, PREV-NEW = -2, DURATION = 238
19.02.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
20.02.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
21.02.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
22.02.2018 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
23.02.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
24.02.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
25.02.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
26.02.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
27.02.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
28.02.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
01.03.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
02.03.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
03.03.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
04.03.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
05.03.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
06.03.2018 03:09:59: DCF time = 03:10:00, PREV-NEW = -1, DURATION = 599
07.03.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
08.03.2018 03:05:59: DCF time = 03:06:00, PREV-NEW = -1, DURATION = 359
09.03.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
10.03.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
01.01.1970 00:03:16: DCF time = 12:34:00, PREV-NEW = -1520685044, DURATION = 196
01.01.1970 00:01:33: DCF time = 16:55:00, PREV-NEW = -1520700807, DURATION = 93
11.03.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
12.03.2018 03:19:58: DCF time = 03:20:00, PREV-NEW = -2, DURATION = 1198
13.03.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
14.03.2018 03:49:58: DCF time = 03:50:00, PREV-NEW = -2, DURATION = 2998
15.03.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
16.03.2018 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
17.03.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
01.01.1970 00:20:39: DCF time = 17:55:00, PREV-NEW = -1521394461, DURATION = 1239
19.03.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
20.03.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
21.03.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
22.03.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
23.03.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
24.03.2018 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
25.03.2018 04:05:58: DCF time = 05:06:00, PREV-NEW = -3602, DURATION = 3958
26.03.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
27.03.2018 03:37:58: DCF time = 03:38:00, PREV-NEW = -2, DURATION = 2278
28.03.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
29.03.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
30.03.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
01.01.1970 00:04:35: DCF time = 18:04:00, PREV-NEW = -1522691965, DURATION = 275
03.04.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
04.04.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
05.04.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
06.04.2018 03:04:59: DCF time = 03:05:00, PREV-NEW = -1, DURATION = 299
07.04.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
08.04.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
09.04.2018 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
10.04.2018 03:07:59: DCF time = 03:08:00, PREV-NEW = -1, DURATION = 479
11.04.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
12.04.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
13.04.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
14.04.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
15.04.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
16.04.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
17.04.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
18.04.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
19.04.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
01.01.1970 00:01:04: DCF time = 18:35:00, PREV-NEW = -1524422036, DURATION = 64
23.04.2018 18:00:58: DCF time = 18:01:00, PREV-NEW = -2, DURATION = 54058
24.04.2018 06:18:58: DCF time = 06:19:00, PREV-NEW = -2, DURATION = 11939
25.04.2018 04:01:59: DCF time = 04:02:00, PREV-NEW = -1, DURATION = 3719
26.04.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
27.04.2018 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 179
28.04.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
29.04.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
30.04.2018 03:04:59: DCF time = 03:05:00, PREV-NEW = -1, DURATION = 299
01.05.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
02.05.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
03.05.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
04.05.2018 03:05:59: DCF time = 03:06:00, PREV-NEW = -1, DURATION = 359
05.05.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
06.05.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
07.05.2018 10:38:58: DCF time = 10:39:00, PREV-NEW = -2, DURATION = 27538
09.05.2018 22:50:57: DCF time = 22:51:00, PREV-NEW = -3, DURATION = 157857
10.05.2018 03:07:59: DCF time = 03:08:00, PREV-NEW = -1, DURATION = 479
11.05.2018 06:08:58: DCF time = 06:09:00, PREV-NEW = -2, DURATION = 11338
12.05.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
13.05.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
14.05.2018 22:05:58: DCF time = 22:06:00, PREV-NEW = -2, DURATION = 68758
15.05.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
16.05.2018 03:02:58: DCF time = 03:03:00, PREV-NEW = -630288002, DURATION = 178
01.01.1970 00:01:59: DCF time = 03:50:00, PREV-NEW = -1526442481, DURATION = 119
17.05.2018 10:00:58: DCF time = 10:01:00, PREV-NEW = -2, DURATION = 25258
18.05.2018 03:31:59: DCF time = 03:32:00, PREV-NEW = -1, DURATION = 1919
19.05.2018 03:18:59: DCF time = 03:19:00, PREV-NEW = -1, DURATION = 1139
20.05.2018 06:00:58: DCF time = 06:01:00, PREV-NEW = -2, DURATION = 10858
21.05.2018 04:49:59: DCF time = 04:50:00, PREV-NEW = -1, DURATION = 6599
22.05.2018 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 179
23.05.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
26.05.2018 03:09:57: DCF time = 03:10:00, PREV-NEW = -3, DURATION = 173397
27.05.2018 03:51:59: DCF time = 03:52:00, PREV-NEW = -1, DURATION = 3119
28.05.2018 03:08:59: DCF time = 03:09:00, PREV-NEW = -1, DURATION = 539
29.05.2018 03:06:59: DCF time = 03:07:00, PREV-NEW = -1, DURATION = 419
30.05.2018 03:16:59: DCF time = 03:17:00, PREV-NEW = -1, DURATION = 1019
31.05.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
01.06.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
02.06.2018 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
03.06.2018 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
04.06.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
05.06.2018 03:18:58: DCF time = 03:19:00, PREV-NEW = -2, DURATION = 1138
06.06.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
07.06.2018 03:03:58: DCF time = 03:04:00, PREV-NEW = -2, DURATION = 238
08.06.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
09.06.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
10.06.2018 03:11:58: DCF time = 03:12:00, PREV-NEW = -2, DURATION = 718
11.06.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
12.06.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
13.06.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
14.06.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
15.06.2018 05:05:58: DCF time = 05:06:00, PREV-NEW = -2, DURATION = 7558
16.06.2018 03:53:58: DCF time = 00:54:00, PREV-NEW = 10724398, DURATION = 3238
16.06.2018 09:04:50: DCF time = 09:06:00, PREV-NEW = -70, DURATION = 1529139890
17.06.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
18.06.2018 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
19.06.2018 03:07:58: DCF time = 03:08:00, PREV-NEW = -2, DURATION = 478
20.06.2018 04:15:58: DCF time = 04:16:00, PREV-NEW = -2, DURATION = 4558
21.06.2018 03:04:58: DCF time = 03:05:00, PREV-NEW = -2, DURATION = 298
22.06.2018 05:03:58: DCF time = 05:04:00, PREV-NEW = -2, DURATION = 7438
23.06.2018 03:03:58: DCF time = 03:04:00, PREV-NEW = -2, DURATION = 238
24.06.2018 03:24:58: DCF time = 03:25:00, PREV-NEW = -2, DURATION = 1499
25.06.2018 03:39:59: DCF time = 03:40:00, PREV-NEW = -1, DURATION = 2399
26.06.2018 04:43:59: DCF time = 04:44:00, PREV-NEW = -1, DURATION = 6239
27.06.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 119
28.06.2018 09:41:58: DCF time = 09:42:00, PREV-NEW = -2, DURATION = 24118
29.06.2018 10:03:58: DCF time = 10:04:00, PREV-NEW = -2, DURATION = 25438
01.01.1970 00:01:50: DCF time = 04:13:00, PREV-NEW = -1530418270, DURATION = 110
02.07.2018 04:15:59: DCF time = 04:16:00, PREV-NEW = -1, DURATION = 4559
03.07.2018 03:09:59: DCF time = 03:10:00, PREV-NEW = -1, DURATION = 599
04.07.2018 06:06:58: DCF time = 06:07:00, PREV-NEW = -2, DURATION = 11218
05.07.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
06.07.2018 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
07.07.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
08.07.2018 14:01:58: DCF time = 14:02:00, PREV-NEW = -2, DURATION = 39718
10.07.2018 10:09:58: DCF time = 10:10:00, PREV-NEW = -2, DURATION = 112198
11.07.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
12.07.2018 04:10:58: DCF time = 04:11:00, PREV-NEW = -2, DURATION = 4258
01.01.1970 00:11:24: DCF time = 18:06:00, PREV-NEW = -1532886876, DURATION = 684
30.07.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
31.07.2018 03:18:58: DCF time = 03:19:00, PREV-NEW = -2, DURATION = 1138
01.08.2018 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
02.08.2018 04:15:58: DCF time = 04:16:00, PREV-NEW = -2, DURATION = 4558
03.08.2018 07:03:58: DCF time = 07:04:00, PREV-NEW = -2, DURATION = 14638
04.08.2018 05:01:58: DCF time = 05:02:00, PREV-NEW = -2, DURATION = 7318
05.08.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
06.08.2018 03:03:58: DCF time = 03:04:00, PREV-NEW = -2, DURATION = 238
07.08.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
08.08.2018 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
09.08.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
10.08.2018 03:09:59: DCF time = 03:10:00, PREV-NEW = -1, DURATION = 599
11.08.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
12.08.2018 03:11:59: DCF time = 03:12:00, PREV-NEW = -1, DURATION = 719
13.08.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
14.08.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
15.08.2018 03:58:59: DCF time = 03:59:00, PREV-NEW = -1, DURATION = 3539
16.08.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
17.08.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
18.08.2018 03:40:59: DCF time = 03:41:00, PREV-NEW = -1, DURATION = 2459
19.08.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
20.08.2018 03:54:59: DCF time = 03:55:00, PREV-NEW = -1, DURATION = 3299
21.08.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
22.08.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
23.08.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
24.08.2018 04:05:58: DCF time = 04:06:00, PREV-NEW = -2, DURATION = 3958
25.08.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
26.08.2018 03:08:58: DCF time = 03:09:00, PREV-NEW = -2, DURATION = 538
28.08.2018 21:51:56: DCF time = 21:52:00, PREV-NEW = -4, DURATION = 154317
30.08.2018 01:39:58: DCF time = 01:40:00, PREV-NEW = -2, DURATION = 81598
30.08.2018 04:22:59: DCF time = 04:23:00, PREV-NEW = -1, DURATION = 4979
01.09.2018 11:59:57: DCF time = 12:00:00, PREV-NEW = -3, DURATION = 118797
02.09.2018 10:05:58: DCF time = 10:06:00, PREV-NEW = -2, DURATION = 25558
03.09.2018 05:05:58: DCF time = 05:06:00, PREV-NEW = -2, DURATION = 7558
04.09.2018 03:46:59: DCF time = 03:47:00, PREV-NEW = -1, DURATION = 2819
05.09.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
06.09.2018 06:00:59: DCF time = 06:01:00, PREV-NEW = -1, DURATION = 10859
07.09.2018 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
08.09.2018 05:14:59: DCF time = 05:15:00, PREV-NEW = -1, DURATION = 8099
09.09.2018 10:03:58: DCF time = 10:04:00, PREV-NEW = -2, DURATION = 25438
10.09.2018 05:43:59: DCF time = 05:44:00, PREV-NEW = -1, DURATION = 9839
11.09.2018 03:04:59: DCF time = 03:05:00, PREV-NEW = -1, DURATION = 299
12.09.2018 16:44:58: DCF time = 16:45:00, PREV-NEW = -2, DURATION = 49498
13.09.2018 08:08:59: DCF time = 08:09:00, PREV-NEW = -1, DURATION = 18539
14.09.2018 06:02:59: DCF time = 06:03:00, PREV-NEW = -1, DURATION = 10979
15.09.2018 03:06:59: DCF time = 03:07:00, PREV-NEW = -1, DURATION = 419
16.09.2018 03:41:59: DCF time = 03:42:00, PREV-NEW = -1, DURATION = 2519
17.09.2018 08:02:59: DCF time = 08:03:00, PREV-NEW = -1, DURATION = 18179
18.09.2018 11:01:59: DCF time = 11:02:00, PREV-NEW = -1, DURATION = 28919
19.09.2018 16:24:59: DCF time = 16:25:00, PREV-NEW = -1, DURATION = 48299
20.09.2018 03:11:59: DCF time = 03:12:00, PREV-NEW = -1, DURATION = 719
21.09.2018 06:03:58: DCF time = 06:04:00, PREV-NEW = -2, DURATION = 11038
22.09.2018 14:01:58: DCF time = 14:02:00, PREV-NEW = -2, DURATION = 39718
23.09.2018 03:08:59: DCF time = 03:09:00, PREV-NEW = -1, DURATION = 539
24.09.2018 03:08:58: DCF time = 03:09:00, PREV-NEW = -2, DURATION = 538
25.09.2018 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
26.09.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
27.09.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
28.09.2018 03:18:58: DCF time = 03:41:00, PREV-NEW = -631326122, DURATION = 1138
29.09.2018 03:01:25: DCF time = 03:01:00, PREV-NEW = 25, DURATION = 85
01.01.1970 00:20:04: DCF time = 20:49:00, PREV-NEW = -1538339336, DURATION = 1204
01.10.2018 03:02:00: DCF time = 03:02:00, PREV-NEW = 0, DURATION = 120
02.10.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
03.10.2018 03:54:58: DCF time = 03:55:00, PREV-NEW = -2, DURATION = 3298
04.10.2018 04:15:59: DCF time = 04:16:00, PREV-NEW = -1, DURATION = 4559
05.10.2018 05:01:59: DCF time = 05:02:00, PREV-NEW = -1, DURATION = 7319
06.10.2018 06:19:59: DCF time = 06:20:00, PREV-NEW = -1, DURATION = 11999
07.10.2018 12:17:58: DCF time = 12:18:00, PREV-NEW = -2, DURATION = 33478
08.10.2018 03:17:59: DCF time = 03:18:00, PREV-NEW = -1, DURATION = 1079
09.10.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
10.10.2018 03:15:59: DCF time = 03:16:00, PREV-NEW = -1, DURATION = 959
11.10.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
12.10.2018 03:49:59: DCF time = 03:50:00, PREV-NEW = -1, DURATION = 2999
01.01.1970 00:05:25: DCF time = 18:57:00, PREV-NEW = -1539543095, DURATION = 325
15.10.2018 03:00:59: DCF time = 03:01:00, PREV-NEW = -1, DURATION = 59
16.10.2018 03:04:59: DCF time = 03:05:00, PREV-NEW = -1, DURATION = 299
17.10.2018 04:04:58: DCF time = 04:05:00, PREV-NEW = -2, DURATION = 3898
18.10.2018 03:04:58: DCF time = 03:05:00, PREV-NEW = -2, DURATION = 299
19.10.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 119
20.10.2018 06:00:59: DCF time = 06:01:00, PREV-NEW = -1, DURATION = 10859
21.10.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
22.10.2018 03:41:59: DCF time = 03:42:00, PREV-NEW = -1, DURATION = 2519
23.10.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
24.10.2018 11:01:58: DCF time = 11:02:00, PREV-NEW = -2, DURATION = 28918
25.10.2018 04:05:59: DCF time = 04:06:00, PREV-NEW = -1, DURATION = 3959
